GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,sort_period,repeat,agent_density,step,s_step
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,120,0.003271
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,121,0.003272
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,122,0.003268
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,123,0.003274
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,124,0.003290
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,125,0.003295
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,126,0.003305
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,127,0.003321
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,128,0.003300
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,129,0.003291
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,130,0.003309
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,131,0.003316
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,132,0.003312
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,133,0.003316
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,134,0.003320
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,135,0.003303
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,136,0.003294
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,137,0.003292
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,138,0.003268
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,139,0.003282
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,140,0.003297
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,141,0.003303
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,142,0.003335
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,143,0.003310
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,144,0.003319
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,145,0.003339
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,146,0.003360
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,147,0.003375
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,148,0.003366
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,149,0.003356
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,150,0.003381
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,151,0.003390
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,152,0.003419
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,153,0.003394
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,154,0.003344
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,155,0.003364
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,156,0.003385
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,157,0.003379
