GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,sort_period,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,2.000000,1,8.000000,1590.051229,0.009000,2.738606,0.000000,0.000000,0.013667,125000.000000,4.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,2.000000,2,8.000000,1590.051229,0.009667,2.734497,0.000000,0.000000,0.013645,125000.000000,4.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,2.000000,5,8.000000,1590.051188,0.012000,2.724295,0.000000,0.000000,0.013597,125000.000000,4.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,2.000000,10,8.000000,1590.051147,0.010333,2.749452,0.000000,0.000000,0.013720,125000.000000,4.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,2.000000,20,8.000000,1590.051269,0.010000,2.754409,0.000000,0.000000,0.013748,125000.000000,4.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,2.000000,50,8.000000,1590.051188,0.009000,2.793518,0.000000,0.000000,0.013941,125000.000000,4.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,2.000000,100,8.000000,1590.051147,0.009000,2.896175,0.000000,0.000000,0.014447,125000.000000,4.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,2.000000,200,8.000000,1590.051229,0.009333,2.879182,0.000000,0.000000,0.014360,125000.000000,4.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,4.000000,0,8.000000,10464.262044,0.010000,76.335709,0.000000,0.000000,0.381653,125000.000000,8.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,4.000000,1,8.000000,10464.262044,0.011667,16.896077,0.000000,0.000000,0.084451,125000.000000,8.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,4.000000,2,8.000000,10464.261393,0.010000,16.926571,0.000000,0.000000,0.084602,125000.000000,8.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,4.000000,5,8.000000,10464.262044,0.024667,17.052686,0.000000,0.000000,0.085211,125000.000000,8.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,4.000000,10,8.000000,10464.262044,0.010000,16.989541,0.000000,0.000000,0.084915,125000.000000,8.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,4.000000,20,8.000000,10464.262044,0.010000,17.042733,0.000000,0.000000,0.085189,125000.000000,8.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,4.000000,50,8.000000,10464.261719,0.009667,17.163636,0.000000,0.000000,0.085789,125000.000000,8.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,4.000000,100,8.000000,10464.262044,0.011000,17.224273,0.000000,0.000000,0.086097,125000.000000,8.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,4.000000,200,8.000000,10464.262370,0.010333,17.319364,0.000000,0.000000,0.086572,125000.000000,8.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,6.000000,0,8.000000,29335.208984,0.011667,190.950872,0.000000,0.000000,0.954727,125000.000000,12.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,6.000000,1,8.000000,29335.210287,0.027667,48.017630,0.000000,0.000000,0.240062,125000.000000,12.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,6.000000,2,8.000000,29335.210287,0.010333,48.067744,0.000000,0.000000,0.240307,125000.000000,12.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,6.000000,5,8.000000,29335.210287,0.025333,48.068806,0.000000,0.000000,0.240318,125000.000000,12.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,6.000000,10,8.000000,29335.207682,0.010333,48.096335,0.000000,0.000000,0.240456,125000.000000,12.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,6.000000,20,8.000000,29335.207682,0.011000,48.176590,0.000000,0.000000,0.240858,125000.000000,12.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,6.000000,50,8.000000,29335.211589,0.010000,48.309882,0.000000,0.000000,0.241521,125000.000000,12.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,6.000000,100,8.000000,29335.212240,0.010000,48.313483,0.000000,0.000000,0.241542,125000.000000,12.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,6.000000,200,8.000000,29335.210287,0.010000,48.460480,0.000000,0.000000,0.242273,125000.000000,12.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,8.000000,0,8.000000,58263.877604,0.045667,323.380757,0.000000,0.000000,1.616872,125000.000000,16.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,8.000000,1,8.000000,58263.881510,0.028000,100.341655,0.000000,0.000000,0.501682,125000.000000,16.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,8.000000,2,8.000000,58263.884115,0.040667,100.225955,0.000000,0.000000,0.501103,125000.000000,16.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,8.000000,5,8.000000,58263.880208,0.026667,100.263392,0.000000,0.000000,0.501291,125000.000000,16.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,8.000000,10,8.000000,58263.882813,0.010333,100.339572,0.000000,0.000000,0.501672,125000.000000,16.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,8.000000,20,8.000000,58263.880208,0.056333,100.512804,0.000000,0.000000,0.502533,125000.000000,16.000000
